sid,start,end,type,value,lat,lng
s11,2020-4-9 16:13:00,2020-4-9 16:23:00,p2,639.423,0.04147,-119.82861
s11,2020-4-9 15:54:00,2020-4-9 16:04:00,p2,582.375,0.04147,-119.82861
s11,2020-4-9 15:16:00,2020-4-9 15:26:00,p2,372.335,0.04147,-119.82861
s11,2020-4-9 15:02:00,2020-4-9 15:12:00,p2,777.785,0.04147,-119.82861
s11,2020-4-9 14:57:00,2020-4-9 15:07:00,p2,440.572,0.04147,-119.82861
s11,2020-4-9 11:19:00,2020-4-9 11:29:00,p2,529.802,0.04147,-119.82861
s11,2020-4-9 05:32:00,2020-4-9 05:42:00,p2,990.809,0.04147,-119.82861
s11,2020-4-7 18:22:00,2020-4-7 18:32:00,p2,1045.566,0.04147,-119.82861
s11,2020-4-7 11:29:00,2020-4-7 11:39:00,p2,725.554,0.04147,-119.82861
s11,2020-4-7 10:46:00,2020-4-7 10:56:00,p2,616.445,0.04147,-119.82861
s11,2020-4-6 17:07:00,2020-4-6 17:17:00,p2,1110.792,0.04147,-119.82861
s12,2020-4-8 03:46:00,2020-4-8 03:46:00,p2,843.266,0.20764,-119.81556
s12,2020-4-8 16:46:00,2020-4-8 16:46:00,p2,743.573,0.20764,-119.81556
s12,2020-4-8 18:44:00,2020-4-8 18:44:00,p2,719.251,0.20764,-119.81556
s12,2020-4-9 00:43:00,2020-4-9 00:43:00,p2,746.135,0.20764,-119.81556
s12,2020-4-9 00:52:00,2020-4-9 00:52:00,p2,803.206,0.20764,-119.81556
s12,2020-4-9 05:40:00,2020-4-9 05:40:00,p2,826.178,0.20764,-119.81556
s12,2020-4-9 05:54:00,2020-4-9 05:54:00,p2,561.098,0.20764,-119.81556
s12,2020-4-9 07:50:00,2020-4-9 07:50:00,p2,573.042,0.20764,-119.81556
s12,2020-4-9 10:20:00,2020-4-9 10:20:00,p2,1039.211,0.20764,-119.81556
s12,2020-4-9 13:23:00,2020-4-9 13:23:00,p2,556.197,0.20764,-119.81556
s12,2020-4-9 14:01:00,2020-4-9 14:01:00,p2,804.021,0.20764,-119.81556
s12,2020-4-9 16:03:00,2020-4-9 16:03:00,p2,608.967,0.20764,-119.81556
s12,2020-4-9 18:51:00,2020-4-9 18:51:00,p2,847.39,0.20764,-119.81556
s12,2020-4-9 19:37:00,2020-4-9 19:37:00,p2,484.198,0.20764,-119.81556
s12,2020-4-9 20:16:00,2020-4-9 20:16:00,p2,288.524,0.20764,-119.81556
s12,2020-4-10 00:54:00,2020-4-10 00:54:00,p2,526.397,0.20764,-119.81556
s12,2020-4-10 04:55:00,2020-4-10 04:55:00,p2,366.364,0.20764,-119.81556
s12,2020-4-10 05:41:00,2020-4-10 05:41:00,p2,431.722,0.20764,-119.81556
s12,2020-4-10 06:13:00,2020-4-10 06:13:00,p2,306.57,0.20764,-119.81556
s12,2020-4-10 08:47:00,2020-4-10 08:47:00,p2,521.509,0.20764,-119.81556
s12,2020-4-10 09:39:00,2020-4-10 09:39:00,p2,706.718,0.20764,-119.81556
s12,2020-4-10 12:06:00,2020-4-10 12:06:00,p2,393.783,0.20764,-119.81556
s12,2020-4-10 14:48:00,2020-4-10 14:48:00,p2,451.649,0.20764,-119.81556
s12,2020-4-10 15:22:00,2020-4-10 15:22:00,p2,971.447,0.20764,-119.81556
s12,2020-4-10 19:38:00,2020-4-10 19:38:00,p2,550.455,0.20764,-119.81556
s12,2020-4-10 21:54:00,2020-4-10 21:54:00,p2,655.883,0.20764,-119.81556
s12,2020-4-10 22:54:00,2020-4-10 22:54:00,p2,641.94,0.20764,-119.81556
s13,2020-4-7 02:52:00,2020-4-7 03:02:00,p2,751.714,0.15979,-119.80715
s13,2020-4-7 17:25:00,2020-4-7 17:35:00,p2,574.825,0.15979,-119.80715
s13,2020-4-7 17:54:00,2020-4-7 18:04:00,p2,843.354,0.15979,-119.80715
s13,2020-4-8 09:46:00,2020-4-8 09:56:00,p2,263.925,0.15979,-119.80715
s13,2020-4-8 16:56:00,2020-4-8 17:06:00,p2,736.799,0.15979,-119.80715
s13,2020-4-8 22:27:00,2020-4-8 22:37:00,p2,430.63,0.15979,-119.80715
s13,2020-4-8 23:13:00,2020-4-8 23:23:00,p2,489.817,0.15979,-119.80715
s13,2020-4-9 02:58:00,2020-4-9 03:08:00,p2,662.564,0.15979,-119.80715
s13,2020-4-9 05:42:00,2020-4-9 05:52:00,p2,721.347,0.15979,-119.80715
s13,2020-4-9 12:26:00,2020-4-9 12:36:00,p2,484.209,0.15979,-119.80715
s13,2020-4-9 12:27:00,2020-4-9 12:37:00,p2,617.596,0.15979,-119.80715
s13,2020-4-9 15:06:00,2020-4-9 15:16:00,p2,496.291,0.15979,-119.80715
s13,2020-4-9 16:00:00,2020-4-9 16:10:00,p2,584.606,0.15979,-119.80715
s13,2020-4-9 17:00:00,2020-4-9 17:10:00,p2,502.196,0.15979,-119.80715
s13,2020-4-9 20:28:00,2020-4-9 20:38:00,p2,402.456,0.15979,-119.80715
s13,2020-4-9 20:34:00,2020-4-9 20:44:00,p2,467.946,0.15979,-119.80715
s13,2020-4-9 23:28:00,2020-4-9 23:38:00,p2,433.392,0.15979,-119.80715
s13,2020-4-10 00:24:00,2020-4-10 00:34:00,p2,454.608,0.15979,-119.80715
s13,2020-4-10 01:26:00,2020-4-10 01:36:00,p2,391.449,0.15979,-119.80715
s13,2020-4-10 03:15:00,2020-4-10 03:25:00,p2,761.321,0.15979,-119.80715
s13,2020-4-10 03:17:00,2020-4-10 03:27:00,p2,499.109,0.15979,-119.80715
s13,2020-4-10 03:19:00,2020-4-10 03:29:00,p2,609.419,0.15979,-119.80715
s13,2020-4-10 03:45:00,2020-4-10 03:55:00,p2,233.055,0.15979,-119.80715
s13,2020-4-10 06:09:00,2020-4-10 06:19:00,p2,631.483,0.15979,-119.80715
s13,2020-4-10 08:10:00,2020-4-10 08:20:00,p2,641.433,0.15979,-119.80715
s13,2020-4-10 08:38:00,2020-4-10 08:48:00,p2,617.335,0.15979,-119.80715
s13,2020-4-10 11:15:00,2020-4-10 11:25:00,p2,681.496,0.15979,-119.80715
s13,2020-4-10 11:18:00,2020-4-10 11:28:00,p2,318.601,0.15979,-119.80715
s13,2020-4-10 12:57:00,2020-4-10 13:07:00,p2,717.687,0.15979,-119.80715
s13,2020-4-10 15:27:00,2020-4-10 15:37:00,p2,778.636,0.15979,-119.80715
s13,2020-4-10 16:34:00,2020-4-10 16:44:00,p2,713.144,0.15979,-119.80715
s13,2020-4-10 17:06:00,2020-4-10 17:16:00,p2,541.965,0.15979,-119.80715
s13,2020-4-10 22:34:00,2020-4-10 22:44:00,p2,380.194,0.15979,-119.80715
s14,2020-4-6 22:05:00,2020-4-6 22:15:00,p2,800.47,0.1218,-119.79265
s14,2020-4-7 22:00:00,2020-4-7 22:10:00,p2,489.493,0.1218,-119.79265
s14,2020-4-8 01:43:00,2020-4-8 01:53:00,p2,948.248,0.1218,-119.79265
s14,2020-4-8 12:28:00,2020-4-8 12:38:00,p2,579.794,0.1218,-119.79265
s14,2020-4-9 11:38:00,2020-4-9 11:48:00,p2,260.457,0.1218,-119.79265
s14,2020-4-9 11:38:00,2020-4-9 11:48:00,p2,156.42,0.1218,-119.79265
s14,2020-4-9 19:54:00,2020-4-9 20:04:00,p2,347.382,0.1218,-119.79265
s14,2020-4-9 20:45:00,2020-4-9 20:55:00,p2,647.508,0.1218,-119.79265
s14,2020-4-9 21:37:00,2020-4-9 21:47:00,p2,527.213,0.1218,-119.79265
s14,2020-4-10 00:44:00,2020-4-10 00:54:00,p2,259.354,0.1218,-119.79265
s14,2020-4-10 01:15:00,2020-4-10 01:25:00,p2,640.232,0.1218,-119.79265
s14,2020-4-10 02:20:00,2020-4-10 02:30:00,p2,290.584,0.1218,-119.79265
s14,2020-4-10 02:37:00,2020-4-10 02:47:00,p2,595.903,0.1218,-119.79265
s14,2020-4-10 04:10:00,2020-4-10 04:20:00,p2,585.076,0.1218,-119.79265
s14,2020-4-10 04:49:00,2020-4-10 04:59:00,p2,694.282,0.1218,-119.79265
s14,2020-4-10 04:51:00,2020-4-10 05:01:00,p2,679.808,0.1218,-119.79265
s14,2020-4-10 05:36:00,2020-4-10 05:46:00,p2,269.968,0.1218,-119.79265
s14,2020-4-10 06:06:00,2020-4-10 06:16:00,p2,416.41,0.1218,-119.79265
s14,2020-4-10 07:03:00,2020-4-10 07:13:00,p2,550.999,0.1218,-119.79265
s14,2020-4-10 08:43:00,2020-4-10 08:53:00,p2,431.145,0.1218,-119.79265
s14,2020-4-10 09:15:00,2020-4-10 09:25:00,p2,426.112,0.1218,-119.79265
s14,2020-4-10 11:52:00,2020-4-10 12:02:00,p2,675.213,0.1218,-119.79265
s14,2020-4-10 12:18:00,2020-4-10 12:28:00,p2,207.118,0.1218,-119.79265
s14,2020-4-10 12:18:00,2020-4-10 12:28:00,p2,171.027,0.1218,-119.79265
s14,2020-4-10 14:39:00,2020-4-10 14:49:00,p2,623.859,0.1218,-119.79265
s14,2020-4-10 15:06:00,2020-4-10 15:16:00,p2,480.157,0.1218,-119.79265
s14,2020-4-10 15:15:00,2020-4-10 15:25:00,p2,462.274,0.1218,-119.79265
s14,2020-4-10 17:46:00,2020-4-10 17:56:00,p2,733.066,0.1218,-119.79265
s14,2020-4-10 17:50:00,2020-4-10 18:00:00,p2,590.959,0.1218,-119.79265
s14,2020-4-10 17:56:00,2020-4-10 18:06:00,p2,473.326,0.1218,-119.79265
s14,2020-4-10 21:02:00,2020-4-10 21:12:00,p2,518.427,0.1218,-119.79265
s15,2020-4-6 00:44:00,2020-4-6 00:54:00,p2,812.563,0.16849,-119.79033
s15,2020-4-7 06:24:00,2020-4-7 06:34:00,p2,629.206,0.16849,-119.79033
s15,2020-4-8 04:15:00,2020-4-8 04:25:00,p2,933.548,0.16849,-119.79033
s15,2020-4-8 09:43:00,2020-4-8 09:53:00,p2,979.036,0.16849,-119.79033
s15,2020-4-8 10:15:00,2020-4-8 10:25:00,p2,1076.755,0.16849,-119.79033
s15,2020-4-8 12:05:00,2020-4-8 12:15:00,p2,719.531,0.16849,-119.79033
s15,2020-4-8 15:08:00,2020-4-8 15:18:00,p2,420.118,0.16849,-119.79033
s15,2020-4-10 20:55:00,2020-4-10 21:05:00,p2,689.953,0.16849,-119.79033
s15,2020-4-10 22:06:00,2020-4-10 22:16:00,p2,321.944,0.16849,-119.79033
s15,2020-4-10 22:28:00,2020-4-10 22:38:00,p2,606.655,0.16849,-119.79033
s15,2020-4-10 22:49:00,2020-4-10 22:59:00,p2,660.984,0.16849,-119.79033
m2,2020-4-9 21:13:00,2020-4-9 21:14:00,p3,132.1,0.13356,-119.9255
m3,2020-4-8 11:46:00,2020-4-8 11:47:00,p3,362.4,0.173165,-119.904
m3,2020-4-8 16:25:00,2020-4-8 16:25:00,p3,265.288,0.192607,-119.908
m3,2020-4-8 16:27:00,2020-4-8 16:27:00,p3,229.891,0.192607,-119.908
m3,2020-4-8 16:33:00,2020-4-8 16:34:00,p3,106.89,0.192607,-119.908
m3,2020-4-8 16:35:00,2020-4-8 16:36:00,p3,214.084,0.192607,-119.908
m3,2020-4-8 16:39:00,2020-4-8 16:40:00,p3,82.4353,0.192607,-119.908
m3,2020-4-8 16:41:00,2020-4-8 16:41:00,p3,98.5646,0.192607,-119.908
m3,2020-4-9 06:51:00,2020-4-9 06:52:00,p3,155.335,0.192607,-119.908
m3,2020-4-10 06:50:00,2020-4-10 06:52:00,p3,92.7385,0.192509,-119.908
m3,2020-4-10 13:49:00,2020-4-10 13:49:00,p3,350.194,0.192507,-119.908
m3,2020-4-10 21:27:00,2020-4-10 21:28:00,p3,365.928,0.192507,-119.908
m4,2020-4-9 06:52:00,2020-4-9 06:53:00,p3,106.216,0.11194,-119.872
m4,2020-4-9 08:34:00,2020-4-9 08:35:00,p3,83.3827,0.11194,-119.872
m4,2020-4-10 06:55:00,2020-4-10 06:56:35,p3,116.812,0.11194,-119.872
m4,2020-4-10 15:34:00,2020-4-10 15:34:00,p3,178.276,0.111937,-119.872
m4,2020-4-10 17:23:00,2020-4-10 17:23:00,p3,151.961,0.111937,-119.872
m4,2020-4-10 21:55:00,2020-4-10 21:55:00,p3,280.401,0.111937,-119.872
m9,2020-4-8 13:18:00,2020-4-8 16:51:00,p4,460.5599,0.157593,-119.78719
m10,2020-4-8 16:38:00,2020-4-8 22:10:00,p4,1380.5386,0.21025,-119.815
m10,2020-4-8 22:24:00,2020-4-8 22:28:00,p3,125.867,0.194663,-119.837
m10,2020-4-10 00:13:00,2020-4-10 00:14:00,p3,103.525,0.141663,-119.901
m10,2020-4-10 07:23:00,2020-4-10 07:23:00,p3,173.969,0.18792,-119.847
m11,2020-4-8 06:16:00,2020-4-8 06:16:00,p3,86,0.201728,-119.887
m11,2020-4-8 09:02:00,2020-4-8 09:02:00,p3,114.312,0.147117,-119.883
m11,2020-4-8 09:04:00,2020-4-8 09:04:00,p3,89.22,0.147117,-119.883
m11,2020-4-8 09:51:00,2020-4-8 09:51:00,p3,139.451,0.147117,-119.883
m11,2020-4-8 13:42:00,2020-4-8 13:42:00,p3,87.9936,0.147117,-119.883
m12,2020-4-9 21:40:00,2020-4-9 21:40:00,p3,102.922,0.190248,-119.841
m12,2020-4-9 21:46:00,2020-4-9 21:47:00,p3,111.872,0.190462,-119.842
m12,2020-4-9 21:49:00,2020-4-9 21:49:00,p3,93.709,0.190462,-119.842
m12,2020-4-9 21:56:00,2020-4-9 21:56:00,p3,121.35,0.190462,-119.842
m13,2020-4-8 12:35:00,2020-4-8 15:43:00,p4,68.96287,0.146105,-119.79947
m13,2020-4-9 12:37:00,2020-4-8 12:39:00,p3,191.207,0.159043,-119.789
m13,2020-4-9 14:41:00,2020-4-9 20:33:00,p3,199.515,0.158391,-119.79
m13,2020-4-10 20:33:00,2020-4-10 20:35:00,p3,81.1594,0.16844,-119.81
m16,2020-4-9 06:45:00,2020-4-9 06:46:00,p3,101.592,0.132975,-119.901
m16,2020-4-9 08:40:00,2020-4-9 08:40:00,p3,147.595,0.156567,-119.92
m16,2020-4-10 06:34:00,2020-4-10 06:34:00,p3,82.4869,0.095464,-119.9
m17,2020-4-8 13:48:00,2020-4-8 13:50:00,p3,190.174,0.152571,-119.856
m17,2020-4-9 19:19:00,2020-4-9 19:20:00,p3,132.969,0.11751,-119.925
m17,2020-4-9 20:42:00,2020-4-9 20:42:00,p3,94.1628,0.11751,-119.925
m17,2020-4-10 05:10:00,2020-4-10 05:11:00,p3,159.259,0.133275,-119.925
m17,2020-4-10 05:28:00,2020-4-10 05:29:00,p3,191.551,0.133205,-119.925
m17,2020-4-10 10:59:00,2020-4-10 10:59:00,p3,163.977,0.117576,-119.925
m17,2020-4-10 21:25:00,2020-4-10 21:25:00,p3,84.8646,0.117576,-119.925
m19,2020-4-9 06:32:00,2020-4-9 06:33:00,p3,183.119,0.141631,-119.901
m19,2020-4-9 06:37:00,2020-4-9 06:38:00,p3,128.868,0.13601,-119.89
m19,2020-4-9 06:48:00,2020-4-9 06:50:00,p3,103.283,0.13601,-119.863
m19,2020-4-9 07:18:00,2020-4-9 07:19:00,p3,171.894,0.12557,-119.849
m20,2020-4-9 15:00:00,2020-4-10 13:03:00,p4,236.8291,0.03335,-119.7709
m20,2020-4-8 17:54:00,2020-4-8 17:55:00,p3,97.3038,0.135375,-119.891
m21,2020-4-9 19:22:00,2020-4-10 08:26:00,p4,1551.9015,0.05481,-119.728
m21,2020-4-8 08:30:00,2020-4-8 08:30:00,p3,86,0.166629,-119.856
m21,2020-4-8 16:49:00,2020-4-8 16:51:00,p3,83.2784,0.153122,-119.854
m21,2020-4-8 16:51:00,2020-4-8 16:51:00,p3,82.9754,0.152095,-119.852
m21,2020-4-8 17:02:00,2020-4-8 17:04:00,p3,191.391,0.1363,-119.846
m21,2020-4-9 03:18:00,2020-4-9 03:19:00,p3,235.188,0.047707,-119.748
m22,2020-4-9 20:29:00,2020-4-10 06:15:00,p4,1528.6194,0.05481,-119.727807
m22,2020-4-8 10:39:00,2020-4-8 13:06:00,p4,78.4553,0.136837,-119.793
m24,2020-4-9 20:56:00,2020-4-10 06:23:00,p4,1533.6346,0.05481,-119.72769
m25,2020-4-9 19:28:00,2020-4-10 07:58:00,p4,1533.3628,0.05481,-119.728
m27,2020-4-9 19:58:00,2020-4-10 07:58:00,p4,1547.5901,0.05481,-119.728
m28,2020-4-9 19:54:00,2020-4-10 07:58:00,p4,1519.8331,0.05481,-119.728
m29,2020-4-9 18:11:00,2020-4-10 06:35:00,p4,1523.7809,0.05481,-119.728
m31,2020-4-9 06:52:00,2020-4-9 06:53:00,p3,128.892,0.111907,-119.872
m31,2020-4-10 02:41:00,2020-4-10 02:41:00,p3,164.816,0.11194,-119.872
m31,2020-4-10 06:55:00,2020-4-10 06:56:00,p3,146.565,0.111835,-119.872
m32,2020-4-9 08:09:00,2020-4-9 20:46:00,p4,187.188,0.153869,-119.793
m32,2020-4-10 07:30:00,2020-4-10 20:30:00,p4,179.061,0.153852,-119.793
m32,2020-4-8 08:29:00,2020-4-8 08:29:00,p3,112,0.124496,-119.769
m32,2020-4-8 22:14:00,2020-4-8 22:14:00,p3,82.7873,0.124455,-119.769
m32,2020-4-9 22:02:00,2020-4-9 22:03:00,p3,85.2819,0.124466,-119.769
m33,2020-4-8 17:03:00,2020-4-8 17:04:00,p3,107.551,0.12209,-119.838
m37,2020-4-8 07:45:00,2020-4-8 19:20:00,p4,72.0203,0.12191,-119.822
m37,2020-4-9 12:27:00,2020-4-9 17:11:00,p4,78.5516,0.121684,-119.822
m37,2020-4-9 17:34:00,2020-4-9 19:00:00,p4,61.372,0.154782,-119.914
m37,2020-4-10 06:59:00,2020-4-10 17:16:00,p4,87.451,0.121837,-119.822
m37,2020-4-10 17:28:00,2020-4-10 20:19:00,p4,67.5606,0.171039,-119.905
m37,2020-4-9 20:40:00,2020-4-9 20:41:00,p3,99.0862,0.15341,-119.897
m37,2020-4-9 20:41:00,2020-4-9 20:42:00,p3,94.7951,0.15341,-119.897
m37,2020-4-10 20:49:00,2020-4-10 20:50:00,p3,102.631,0.15341,-119.897
m38,2020-4-8 17:15:00,2020-4-8 17:16:00,p3,86.5243,0.160317,-119.891
m38,2020-4-8 17:25:00,2020-4-8 17:26:00,p3,148.775,0.160317,-119.891
m38,2020-4-9 21:10:00,2020-4-9 21:11:00,p3,97.9204,0.160332,-119.89
m39,2020-4-8 12:18:00,2020-4-8 13:23:00,p4,122.152,0.142147,-119.814
m39,2020-4-8 19:56:00,2020-4-8 19:57:00,p3,134.589,0.136027,-119.89
m39,2020-4-9 03:37:00,2020-4-9 03:38:00,p3,100.156,0.125615,-119.88
m39,2020-4-9 07:24:00,2020-4-9 07:25:00,p3,113.903,0.150283,-119.848
m39,2020-4-9 07:33:00,2020-4-9 07:34:00,p3,148.456,0.154736,-119.838
m39,2020-4-9 07:38:00,2020-4-9 07:40:00,p3,138.863,0.154736,-119.838
m39,2020-4-9 07:46:00,2020-4-9 07:47:00,p3,188.765,0.154736,-119.838
m39,2020-4-9 08:33:00,2020-4-9 08:34:00,p3,97.1047,0.154736,-119.838
m39,2020-4-9 10:34:00,2020-4-9 10:35:00,p3,81.5106,0.154736,-119.838
m39,2020-4-9 10:35:00,2020-4-9 10:35:00,p3,91.6725,0.154736,-119.838
m39,2020-4-9 11:43:00,2020-4-9 11:43:00,p3,81.4514,0.154736,-119.838
m39,2020-4-9 11:46:00,2020-4-9 11:46:00,p3,87.4907,0.154736,-119.838
m39,2020-4-9 13:17:00,2020-4-9 13:18:00,p3,105.243,0.154736,-119.838
m39,2020-4-9 13:40:00,2020-4-9 13:40:00,p3,118.261,0.154736,-119.838
m39,2020-4-9 13:44:00,2020-4-9 13:44:00,p3,121.457,0.154736,-119.838
m39,2020-4-10 06:37:00,2020-4-10 06:38:00,p3,113.219,0.12586,-119.864
m39,2020-4-10 07:10:00,2020-4-10 07:12:00,p3,126.253,0.154715,-119.838
m39,2020-4-10 07:44:00,2020-4-10 07:45:00,p3,143.002,0.154715,-119.838
m39,2020-4-10 13:22:00,2020-4-10 13:23:00,p3,110.281,0.154715,-119.838
m41,2020-4-8 09:45:00,2020-4-8 09:45:00,p3,154.768,0.121768,-119.821
m41,2020-4-8 10:38:00,2020-4-8 16:06:00,p4,66.0215,0.121768,-119.821
m41,2020-4-8 19:27:00,2020-4-8 19:29:00,p4,98.583,0.12586,-119.895
m41,2020-4-9 13:36:00,2020-4-9 17:03:00,p4,77.9796,0.121769,-119.821
m41,2020-4-10 08:11:00,2020-4-10 16:39:00,p4,82.236,0.12176,-119.821
m42,2020-4-8 16:24:00,2020-4-10 23:59:00,p4,163.832,0.121938,-119.819
m43,2020-4-8 17:11:00,2020-4-8 17:13:00,p3,150.855,0.125613,-119.861
m43,2020-4-9 06:36:00,2020-4-9 06:38:00,p3,151.009,0.125613,-119.861
m43,2020-4-9 07:14:00,2020-4-9 07:16:00,p3,157.591,0.125613,-119.861
m43,2020-4-9 07:25:00,2020-4-9 07:31:00,p3,196.581,0.135582,-119.856
m43,2020-4-9 20:49:00,2020-4-9 20:50:00,p3,86.534,0.125621,-119.861
m43,2020-4-10 06:48:00,2020-4-10 06:49:00,p3,143.269,0.125612,-119.861
m43,2020-4-10 15:34:00,2020-4-10 23:59:00,p4,173.725,0.148303,-119.843
m44,2020-4-8 13:34:00,2020-4-8 16:44:00,p4,78.2435,0.145426,-119.807
m44,2020-4-9 06:32:00,2020-4-9 06:34:00,p4,109.609,0.141638,-119.901
m45,2020-4-9 19:08:00,2020-4-10 06:50:00,p4,1555.6027,0.05481,-119.728
m45,2020-4-8 17:11:00,2020-4-8 17:13:00,p3,98.716,0.062477,-119.831
s4,2020-4-8 17:02:00,2020-4-8 17:04:00,p3,195.535,0.15109,-119.90952
s4,2020-4-9 20:44:00,2020-4-9 20:46:00,p3,178.063,0.15109,-119.90952
s4,2020-4-10 20:52:00,2020-4-10 20:55:00,p3,192.666,0.15109,-119.90952
s11,2020-4-8 22:00:00,2020-4-9 06:30:00,p4,30.406,0.04147,-119.82861
s11,2020-4-8 22:07:00,2020-4-8 22:08:00,p3,111.595,0.04147,-119.82861
s12,2020-4-8 16:47:00,2020-4-8 21:41:00,p4,34.312,0.20764,-119.81556
s12,2020-4-9 15:00:00,2020-4-10 23:59:00,p4,38.433,0.20764,-119.81556
s13,2020-4-8 16:19:00,2020-4-8 16:19:00,p3,200.786,0.15979,-119.80715
s13,2020-4-8 16:27:00,2020-4-8 16:29:00,p3,108.144,0.15979,-119.80715
s13,2020-4-9 07:43:00,2020-4-9 07:44:00,p3,110.675,0.15979,-119.80715
s13,2020-4-9 07:49:00,2020-4-9 07:51:00,p3,191.315,0.15979,-119.80715
s13,2020-4-9 07:56:00,2020-4-9 07:58:00,p3,105.985,0.15979,-119.80715
s13,2020-4-9 20:00:00,2020-4-9 20:01:00,p3,102.967,0.15979,-119.80715
s13,2020-4-9 20:11:00,2020-4-9 20:12:00,p3,207.662,0.15979,-119.80715
s13,2020-4-9 20:12:00,2020-4-9 20:13:00,p3,200.395,0.15979,-119.80715
s13,2020-4-9 20:40:00,2020-4-9 20:42:00,p3,114.835,0.15979,-119.80715
s13,2020-4-10 07:20:00,2020-4-10 07:22:00,p3,106.092,0.15979,-119.80715
s13,2020-4-10 07:42:00,2020-4-10 07:45:00,p3,197.053,0.15979,-119.80715
s13,2020-4-10 07:55:00,2020-4-10 07:56:00,p3,114.978,0.15979,-119.80715
s13,2020-4-10 20:04:00,2020-4-10 20:05:00,p3,102.274,0.15979,-119.80715
s13,2020-4-10 20:14:00,2020-4-10 20:15:00,p3,199.41,0.15979,-119.80715
s13,2020-4-10 20:19:00,2020-4-10 20:21:00,p3,206.643,0.15979,-119.80715
s13,2020-4-10 20:28:00,2020-4-10 20:29:00,p3,108.497,0.15979,-119.80715
s13,2020-4-10 20:29:00,2020-4-10 20:29:00,p3,117.919,0.15979,-119.80715
s14,2020-4-8 10:41:00,2020-4-8 10:42:00,p3,106.595,0.1218,-119.79265
s14,2020-4-8 16:33:00,2020-4-8 16:35:00,p3,109.98,0.1218,-119.79265
s14,2020-4-8 16:39:00,2020-4-8 16:40:00,p3,109.362,0.1218,-119.79265
s14,2020-4-8 16:53:00,2020-4-8 16:55:00,p3,108.932,0.1218,-119.79265
s14,2020-4-9 11:42:00,2020-4-9 11:43:00,p3,156.42,0.1218,-119.79265
s14,2020-4-9 19:53:00,2020-4-9 19:53:00,p3,102.844,0.1218,-119.79265
s14,2020-4-9 20:40:00,2020-4-9 20:41:00,p3,109.392,0.1218,-119.79265
s14,2020-4-10 12:23:00,2020-4-10 12:24:00,p3,171.027,0.1218,-119.79265
s14,2020-4-10 20:16:00,2020-4-10 20:17:00,p3,102.131,0.1218,-119.79265
s15,2020-4-8 16:22:00,2020-4-8 16:25:00,p3,128.815,0.16849,-119.79033
s15,2020-4-8 16:34:00,2020-4-8 16:35:00,p3,122.64,0.16849,-119.79033
